preprocess_default.arff with NaiveBayesSimple before removing BandNumber column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,,,
preprocess,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,68,22,0,75.55555556,24.44444444,0,0.595505618,0.061023792,0.177737335,53.90182429,75.03813064,171.3131009,1172.204657,-1000.891556,1.903478898,13.02449619,-11.12101729,79.94108672,0.888234297,46.66373227,0.972972973,36,0.396226415,21,0.603773585,32,0.027027027,1,0.631578947,0.972972973,0.765957447,0.588883533,0.78072412,0.618507982,0.755555556,0.163977093,0.836022907,0.244444444,NaN,0.755555556,NaN,NaN,0.8301423,0.642326684,NaN,0.755555556,0.009,0,0,0,0,0,40989,156437,47965,96.66666667,23.88888889,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
preprocess,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.18E+17,2.02E+07,818,90,64,26,0,71.11111111,28.88888889,0,0.517625232,0.070757021,0.190115713,62.39458694,80.11226327,177.8528501,124.2780024,53.5748477,1.976142779,1.380866694,0.595276086,66.79852136,0.742205793,37.55830807,1,37,0.490566038,26,0.509433962,27,0,0,0.587301587,1,0.74,0.546983889,0.754716981,0.587301587,0.711111111,0.201677149,0.798322851,0.288888889,NaN,0.711111111,NaN,NaN,0.7884294,0.588994709,NaN,0.711111111,0.008,0,0.015625,0,15.625,0,37169,156437,47965,97.77777778,31.66666667,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
,,,,,,,,,,,,75.68217338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preprocess_default.arff with NaiveBayesSimple after removing BandNumber column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,,,
preprocess_remove,1,1,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.558649183,0.059866289,0.200794521,52.64413895,84.34724363,177.851798,146.5700421,31.28175595,1.954415363,1.610659803,0.34375556,82.07079721,0.901876892,46.14561006,0.702702703,26,0.222222222,12,0.777777778,42,0.297297297,11,0.684210526,0.702702703,0.693333333,0.478568113,0.822322322,0.659020526,0.703296703,0.106241817,0.893758183,0.296703297,NaN,0.703296703,NaN,NaN,0.856750704,0.681334419,NaN,0.703296703,0.007,0.01,0.015625,0.015625,15.625,15.625,49495,124360,21994,87.91208791,19.50549451,?,,,
preprocess_remove,1,2,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,60,31,0,65.93406593,34.06593407,0,0.497416711,0.063696641,0.211043108,56.01240494,88.65234161,177.851798,411.1758276,-233.3240296,1.954415363,4.518415688,-2.564000325,82.17059087,0.902973526,46.20172064,0.675675676,25,0.277777778,15,0.722222222,39,0.324324324,12,0.625,0.675675676,0.649350649,0.393780588,0.795295295,0.637692398,0.659340659,0.129889521,0.870110479,0.340659341,NaN,0.659340659,NaN,NaN,0.852345945,0.67132917,NaN,0.659340659,0.004,0.004,0,0.015625,0,15.625,49495,124360,21994,82.41758242,19.68864469,?,,,
preprocess_remove,1,3,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,58,33,0,63.73626374,36.26373626,0,0.46764758,0.06525222,0.218362424,57.62325036,92.16595568,175.6070055,194.7508,-19.14379453,1.929747313,2.140118682,-0.210371368,67.31509183,0.739726284,38.33280548,0.594594595,22,0.259259259,14,0.740740741,40,0.405405405,15,0.611111111,0.594594595,0.602739726,0.336856138,0.783783784,0.60469682,0.637362637,0.118994614,0.881005386,0.362637363,NaN,0.637362637,NaN,NaN,0.833820529,0.652991645,NaN,0.637362637,0.003,0.003,0,0.015625,0,15.625,49495,124360,21994,78.02197802,16.66666667,?,,,
preprocess_remove,1,4,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,60,31,0,65.93406593,34.06593407,0,0.512948895,0.062254903,0.214626762,54.97636539,90.58921524,175.6070055,230.0627713,-54.45576582,1.929747313,2.528162322,-0.598415009,78.00754444,0.857225763,44.42165859,0.567567568,21,0.166666667,9,0.833333333,45,0.432432432,16,0.7,0.567567568,0.626865672,0.418898909,0.826826827,0.700340864,0.659340659,0.087912088,0.912087912,0.340659341,NaN,0.659340659,NaN,NaN,0.86773559,0.708952769,NaN,0.659340659,0.002,0.003,0,0,0,0,49495,124360,21994,83.51648352,16.84981685,?,,,
preprocess_remove,1,5,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,68,23,0,74.72527473,25.27472527,0,0.614974246,0.052877845,0.190712562,46.65648551,80.41937965,182.8635336,2296.780088,-2113.916555,2.00948938,25.23934163,-23.22985225,87.54507876,0.962033832,47.87454176,0.783783784,29,0.203703704,11,0.796296296,43,0.216216216,8,0.725,0.783783784,0.753246753,0.574077612,0.847347347,0.727120389,0.747252747,0.099765975,0.900234025,0.252747253,NaN,0.747252747,NaN,NaN,0.879188436,0.689954882,NaN,0.747252747,0.003,0.002,0,0,0,0,49495,124360,21994,84.61538462,17.49084249,?,,,
preprocess_remove,1,6,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,62,29,0,68.13186813,31.86813187,0,0.527145673,0.064805783,0.210751986,56.87944957,88.34089782,189.3915473,2307.824629,-2118.433082,2.081225794,25.36071021,-23.27948441,70.76775835,0.777667674,37.36584835,0.72972973,27,0.240740741,13,0.759259259,41,0.27027027,10,0.675,0.72972973,0.701298701,0.4839291,0.818818819,0.676168069,0.681318681,0.112395557,0.887604443,0.318681319,NaN,0.681318681,NaN,NaN,0.856385832,0.675196072,NaN,0.681318681,0.002,0.007,0,0,0,0,49495,124360,21994,83.51648352,19.04761905,?,,,
preprocess_remove,1,7,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,62,29,0,68.13186813,31.86813187,0,0.535305512,0.061251564,0.205245798,53.76619861,86.04399007,187.3915473,1664.973293,-1477.581746,2.059247772,18.29640981,-16.23716204,79.47771468,0.87338148,42.41264659,0.675675676,25,0.203703704,11,0.796296296,43,0.324324324,12,0.694444444,0.675675676,0.684931507,0.474112445,0.843843844,0.730448928,0.681318681,0.098514449,0.901485551,0.318681319,NaN,0.681318681,NaN,NaN,0.8648032,0.702475534,NaN,0.681318681,0,0.008,0,0,0,0,49495,124360,21994,86.81318681,18.13186813,?,,,
preprocess_remove,1,8,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,67,24,0,73.62637363,26.37362637,0,0.606486486,0.056157763,0.189150907,49.29489533,79.29662367,187.3915473,1564.36576,-1376.974213,2.059247772,17.19083253,-15.13158476,92.38389246,1.015207609,49.2999251,0.783783784,29,0.222222222,12,0.777777778,42,0.216216216,8,0.707317073,0.783783784,0.743589744,0.55439357,0.852852853,0.752451803,0.736263736,0.101343101,0.898656899,0.263736264,NaN,0.736263736,NaN,NaN,0.882404842,0.725506812,NaN,0.736263736,0.002,0.002,0.015625,0,15.625,0,49495,124360,21994,87.91208791,19.96336996,?,,,
preprocess_remove,1,9,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,818,90,67,23,0,74.44444444,25.55555556,0,0.614955357,0.055765279,0.195907081,49.20853268,82.61689495,174.1812845,158.5068191,15.67446539,1.935347606,1.761186879,0.174160727,85.71217336,0.952357482,49.20860102,0.810810811,30,0.20754717,11,0.79245283,42,0.189189189,7,0.731707317,0.810810811,0.769230769,0.596013339,0.830698623,0.635676222,0.744444444,0.096569928,0.903430072,0.255555556,NaN,0.744444444,NaN,NaN,0.867559956,0.69599928,NaN,0.744444444,0.003,0.003,0,0,0,0,49495,124501,21853,86.66666667,18.05555556,?,,,
preprocess_remove,1,10,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,818,90,44,46,0,48.88888889,51.11111111,0,0.35734244,0.080692511,0.250285248,71.20488166,105.548967,174.1812845,339.5143248,-165.3330403,1.935347606,3.772381387,-1.837033781,53.4851466,0.594279407,30.70659787,0.162162162,6,0.056603774,3,0.943396226,50,0.837837838,31,0.666666667,0.162162162,0.260869565,0.173128188,0.883732789,0.726744488,0.488888889,0.045552291,0.954447709,0.511111111,NaN,0.488888889,NaN,NaN,0.875358051,0.706989889,NaN,0.488888889,0.002,0.003,0,0,0,0,49495,124501,21853,81.11111111,15.92592593,?,,,
preprocess_remove,2,1,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,63,28,0,69.23076923,30.76923077,0,0.546134663,0.057920211,0.197627338,51.14846452,83.41413391,175.6070055,137.4332598,38.17374573,1.929747313,1.510255602,0.419491711,86.49754532,0.950522476,49.25631815,0.675675676,25,0.203703704,11,0.796296296,43,0.324324324,12,0.694444444,0.675675676,0.684931507,0.474112445,0.852852853,0.719241953,0.692307692,0.098115493,0.901884507,0.307692308,NaN,0.692307692,NaN,NaN,0.888560278,0.71039362,NaN,0.692307692,0.003,0.003,0,0,0,0,49495,124360,21994,90.10989011,18.58974359,?,,,
preprocess_remove,2,2,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.564284448,0.056157995,0.199915758,49.60679521,84.40822888,176.4103874,166.0081343,10.40225315,1.938575686,1.824265212,0.114310474,85.05358509,0.934654781,48.213479,0.648648649,24,0.166666667,9,0.833333333,45,0.351351351,13,0.727272727,0.648648649,0.685714286,0.492444826,0.864864865,0.724349693,0.703296703,0.090643526,0.909356474,0.296703297,NaN,0.703296703,NaN,NaN,0.893817851,0.710891792,NaN,0.703296703,0.001,0.002,0,0,0,0,49495,124360,21994,87.91208791,16.84981685,?,,,
preprocess_remove,2,3,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.555776532,0.058770254,0.197215767,51.9143173,83.26824106,176.4103874,378.8644665,-202.4540791,1.938575686,4.163345786,-2.2247701,83.72040065,0.920004403,47.45775001,0.702702703,26,0.240740741,13,0.759259259,41,0.297297297,11,0.666666667,0.702702703,0.684210526,0.458532353,0.839339339,0.720424092,0.703296703,0.112712143,0.887287857,0.296703297,NaN,0.703296703,NaN,NaN,0.879105625,0.711815997,NaN,0.703296703,0.001,0.002,0,0,0,0,49495,124360,21994,86.81318681,18.4981685,?,,,
preprocess_remove,2,4,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,65,26,0,71.42857143,28.57142857,0,0.581164808,0.058338067,0.199167454,51.20974448,83.49760087,186.3915473,1663.42975,-1477.038202,2.048258761,18.2794478,-16.23118904,81.27472829,0.893128882,43.60429938,0.756756757,28,0.166666667,9,0.833333333,45,0.243243243,9,0.756756757,0.756756757,0.756756757,0.59009009,0.843343343,0.744702181,0.714285714,0.082539683,0.917460317,0.285714286,NaN,0.714285714,NaN,NaN,0.85961399,0.7092233,NaN,0.714285714,0.002,0.002,0,0,0,0,49495,124360,21994,84.61538462,17.67399267,?,,,
preprocess_remove,2,5,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,56,35,0,61.53846154,38.46153846,0,0.458333333,0.067524013,0.231971849,59.27096187,97.24610029,187.9765098,2335.103758,-2147.127248,2.065675932,25.66048085,-23.59480492,71.44914203,0.785155407,38.009612,0.540540541,20,0.185185185,10,0.814814815,44,0.459459459,17,0.666666667,0.540540541,0.597014925,0.371308646,0.793793794,0.655082519,0.615384615,0.098188848,0.901811152,0.384615385,NaN,0.615384615,NaN,NaN,0.849964931,0.695017828,NaN,0.615384615,0.002,0.003,0,0,0,0,49495,124360,21994,78.02197802,16.11721612,?,,,
preprocess_remove,2,6,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,65,26,0,71.42857143,28.57142857,0,0.571376812,0.062121772,0.201166415,54.56709892,84.3982012,183.7199817,1301.725474,-1118.005493,2.018900898,14.30467554,-12.28577464,77.54586875,0.852152404,42.20872876,0.783783784,29,0.240740741,13,0.759259259,41,0.216216216,8,0.69047619,0.783783784,0.734177215,0.53506841,0.807807808,0.62163912,0.714285714,0.10978836,0.89021164,0.285714286,NaN,0.714285714,NaN,NaN,0.839663818,0.653360313,NaN,0.714285714,0.001,0.002,0,0,0,0,49495,124360,21994,81.31868132,19.04761905,?,,,
preprocess_remove,2,7,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,63,28,0,69.23076923,30.76923077,0,0.552118123,0.06343529,0.205354943,55.72087946,86.15547387,183.7199817,1234.680153,-1050.960171,2.018900898,13.56791377,-11.54901287,77.91203041,0.856176158,42.40803297,0.675675676,25,0.185185185,10,0.814814815,44,0.324324324,12,0.714285714,0.675675676,0.694444444,0.49522242,0.826326326,0.685153908,0.692307692,0.090051234,0.909948766,0.307692308,NaN,0.692307692,NaN,NaN,0.858282474,0.680005906,NaN,0.692307692,0.001,0.002,0,0,0,0,49495,124360,21994,85.71428571,19.13919414,?,,,
preprocess_remove,2,8,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,63,28,0,69.23076923,30.76923077,0,0.545811052,0.058964616,0.203080493,51.79388725,85.20124147,183.7199817,1253.83342,-1070.113438,2.018900898,13.77838923,-11.75948833,86.5398031,0.950986847,47.10418665,0.702702703,26,0.240740741,13,0.759259259,41,0.297297297,11,0.666666667,0.702702703,0.684210526,0.458532353,0.830830831,0.705954722,0.692307692,0.111619862,0.888380138,0.307692308,NaN,0.692307692,NaN,NaN,0.867184377,0.71036007,NaN,0.692307692,0.002,0.002,0.015625,0,15.625,0,49495,124360,21994,85.71428571,18.77289377,?,,,
preprocess_remove,2,9,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,818,90,50,40,0,55.55555556,44.44444444,0,0.416437024,0.077483638,0.242991805,68.37330008,102.4732147,174.1812845,401.8157437,-227.6344591,1.935347606,4.464619374,-2.529271768,56.63775228,0.629308359,32.51655448,0.351351351,13,0.113207547,6,0.886792453,47,0.648648649,24,0.684210526,0.351351351,0.464285714,0.287125728,0.829678735,0.685475469,0.555555556,0.060407583,0.939592417,0.444444444,NaN,0.555555556,NaN,NaN,0.864696258,0.706872943,NaN,0.555555556,0.002,0.001,0,0,0,0,49495,124501,21853,81.11111111,16.75925926,?,,,
preprocess_remove,2,10,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,818,90,59,31,0,65.55555556,34.44444444,0,0.48390677,0.065324467,0.219603055,57.64377482,92.60983533,174.1812845,642.7155863,-468.5343018,1.935347606,7.141284292,-5.205936686,72.31585762,0.803509529,41.51758199,0.675675676,25,0.283018868,15,0.716981132,38,0.324324324,12,0.625,0.675675676,0.649350649,0.388809556,0.808261091,0.72162567,0.655555556,0.131345508,0.868654492,0.344444444,NaN,0.655555556,NaN,NaN,0.84214713,0.697559259,NaN,0.655555556,0.001,0.001,0,0,0,0,49495,124501,21853,77.77777778,18.05555556,?,,,
preprocess_remove,3,1,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,68,23,0,74.72527473,25.27472527,0,0.618691929,0.053879924,0.187037567,47.59447645,78.97081196,176.4103874,390.7900449,-214.3796575,1.938575686,4.294396098,-2.355820412,90.38386726,0.993229311,51.23500299,0.72972973,27,0.222222222,12,0.777777778,42,0.27027027,10,0.692307692,0.72972973,0.710526316,0.503739768,0.794294294,0.660428658,0.747252747,0.100391968,0.899608032,0.252747253,NaN,0.747252747,NaN,NaN,0.872008973,0.703979578,NaN,0.747252747,0.002,0.002,0,0,0,0,49495,124360,21994,87.91208791,18.04029304,?,,,
preprocess_remove,3,2,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,48,43,0,52.74725275,47.25274725,0,0.369074492,0.080022506,0.249715769,70.61844581,105.3181287,179.2785711,821.5819011,-642.30333,1.970094188,9.02837254,-7.058278352,51.46376932,0.565535927,28.70603498,0.297297297,11,0.148148148,8,0.851851852,46,0.702702703,26,0.578947368,0.297297297,0.392857143,0.180250083,0.808808809,0.649833377,0.527472527,0.083954009,0.916045991,0.472527473,NaN,0.527472527,NaN,NaN,0.834323317,0.637096388,NaN,0.527472527,0.001,0.002,0,0,0,0,49495,124360,21994,79.12087912,15.84249084,?,,,
preprocess_remove,3,3,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,61,30,0,67.03296703,32.96703297,0,0.505524362,0.065021423,0.213597141,57.37801783,90.08109582,180.8635336,1491.735751,-1310.872217,1.987511358,16.39270056,-14.4051892,73.38858449,0.806467961,40.57677246,0.675675676,25,0.277777778,15,0.722222222,39,0.324324324,12,0.625,0.675675676,0.649350649,0.393780588,0.762762763,0.578689223,0.67032967,0.126538821,0.873461179,0.32967033,NaN,0.67032967,NaN,NaN,0.828764627,0.650974245,NaN,0.67032967,0.001,0.002,0,0,0,0,49495,124360,21994,80.21978022,18.4981685,?,,,
preprocess_remove,3,4,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,66,25,0,72.52747253,27.47252747,0,0.599683266,0.060498012,0.203488557,53.14183696,85.37428486,182.7199817,1217.227434,-1034.507452,2.007911887,13.37612565,-11.36821376,79.56037451,0.87428983,43.54224085,0.756756757,28,0.12962963,7,0.87037037,47,0.243243243,9,0.8,0.756756757,0.777777778,0.633177237,0.892892893,0.783189537,0.725274725,0.068274318,0.931725682,0.274725275,NaN,0.725274725,NaN,NaN,0.879232007,0.717536743,NaN,0.725274725,0.001,0.003,0,0,0,0,49495,124360,21994,86.81318681,18.13186813,?,,,
preprocess_remove,3,5,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.559440559,0.058854433,0.202002497,51.69810701,84.75080337,182.7199817,1328.844683,-1146.124701,2.007911887,14.60268882,-12.59477694,85.19953974,0.936258678,46.62847432,0.756756757,28,0.240740741,13,0.759259259,41,0.243243243,9,0.682926829,0.756756757,0.717948718,0.509429385,0.819319319,0.665014329,0.703296703,0.110704111,0.889295889,0.296703297,NaN,0.703296703,NaN,NaN,0.856079818,0.675783999,NaN,0.703296703,0.001,0.002,0,0,0,0,49495,124360,21994,85.71428571,19.23076923,?,,,
preprocess_remove,3,6,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,67,24,0,73.62637363,26.37362637,0,0.604419489,0.057202648,0.191817301,50.24619322,80.47583484,183.7199817,1271.406275,-1087.686293,2.018900898,13.97149753,-11.95259663,85.73539908,0.942147243,46.66634423,0.837837838,31,0.203703704,11,0.796296296,43,0.162162162,6,0.738095238,0.837837838,0.784810127,0.62482182,0.882382382,0.765784695,0.736263736,0.094589289,0.905410711,0.263736264,NaN,0.736263736,NaN,NaN,0.874338089,0.709962172,NaN,0.736263736,0.002,0.001,0,0,0,0,49495,124360,21994,87.91208791,19.5970696,?,,,
preprocess_remove,3,7,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,60,31,0,65.93406593,34.06593407,0,0.496878901,0.063381178,0.210913424,55.67334812,88.48750245,183.7199817,1238.908854,-1055.188872,2.018900898,13.61438301,-11.59548211,75.11338518,0.825421815,40.88471188,0.72972973,27,0.240740741,13,0.759259259,41,0.27027027,10,0.675,0.72972973,0.701298701,0.4839291,0.852852853,0.764329077,0.659340659,0.114367114,0.885632886,0.340659341,NaN,0.659340659,NaN,NaN,0.861964894,0.723887729,NaN,0.659340659,0.001,0.002,0,0.015625,0,15.625,49495,124360,21994,84.61538462,18.4981685,?,,,
preprocess_remove,3,8,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,58,33,0,63.73626374,36.26373626,0,0.484817293,0.066158172,0.216472414,58.11262958,90.81974438,183.7199817,1252.935416,-1069.215435,2.018900898,13.76852106,-11.74962016,74.35904246,0.817132335,40.47411815,0.540540541,20,0.203703704,11,0.796296296,43,0.459459459,17,0.64516129,0.540540541,0.588235294,0.349108843,0.804304304,0.671784612,0.637362637,0.102177452,0.897822548,0.362637363,NaN,0.637362637,NaN,NaN,0.857694555,0.686258153,NaN,0.637362637,0.002,0.001,0,0,0,0,49495,124360,21994,80.21978022,17.58241758,?,,,
preprocess_remove,3,9,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,818,90,60,30,0,66.66666667,33.33333333,0,0.514126327,0.061160938,0.211379509,53.96978378,89.14184504,174.1812845,414.4918374,-240.3105529,1.935347606,4.60546486,-2.670117254,80.0287156,0.889207951,45.94564555,0.648648649,24,0.20754717,11,0.79245283,42,0.351351351,13,0.685714286,0.648648649,0.666666667,0.445206959,0.812850586,0.72939472,0.666666667,0.102986068,0.897013932,0.333333333,NaN,0.666666667,NaN,NaN,0.860105765,0.708386224,NaN,0.666666667,0.002,0.001,0,0,0,0,49495,124501,21853,81.11111111,17.03703704,?,,,
preprocess_remove,3,10,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,818,90,63,27,0,70,30,0,0.566458519,0.057120734,0.200289088,50.41950655,84.4932728,174.9846665,136.5405728,38.44409363,1.944274072,1.517117476,0.427156596,84.66103794,0.940678199,48.38197521,0.621621622,23,0.150943396,8,0.849056604,45,0.378378378,14,0.741935484,0.621621622,0.676470588,0.487366924,0.85772565,0.702011928,0.7,0.081566702,0.918433298,0.3,NaN,0.7,NaN,NaN,0.901427371,0.748936234,NaN,0.7,0.001,0.002,0,0,0,0,49495,124501,21853,91.11111111,18.42592593,?,,,
preprocess_remove,4,1,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,62,29,0,68.13186813,31.86813187,0,0.535714286,0.062260651,0.206756453,55.00290337,87.30604053,174.9953499,359.0231931,-184.0278431,1.923025823,3.945309814,-2.02228399,78.78924787,0.865815911,45.02362372,0.675675676,25,0.166666667,9,0.833333333,45,0.324324324,12,0.735294118,0.675675676,0.704225352,0.516828346,0.827327327,0.759975095,0.681318681,0.087890022,0.912109978,0.318681319,NaN,0.681318681,NaN,NaN,0.871718671,0.722788424,NaN,0.681318681,0.002,0.002,0,0,0,0,49495,124360,21994,86.81318681,18.95604396,?,,,
preprocess_remove,4,2,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.559677419,0.060080158,0.20328777,53.01760936,85.73328764,180.8635336,1284.692008,-1103.828475,1.987511358,14.11749459,-12.12998324,79.67050248,0.875500027,44.0500641,0.72972973,27,0.203703704,11,0.796296296,43,0.27027027,10,0.710526316,0.72972973,0.72,0.523932382,0.833333333,0.66724263,0.703296703,0.097476597,0.902523403,0.296703297,NaN,0.703296703,NaN,NaN,0.867172041,0.686697841,NaN,0.703296703,0.001,0.002,0,0.015625,0,15.625,49495,124360,21994,85.71428571,18.86446886,?,,,
preprocess_remove,4,3,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,65,26,0,71.42857143,28.57142857,0,0.562338143,0.057744671,0.204683248,50.95865061,86.32557219,179.2785711,247.8506152,-68.57204407,1.970094188,2.723633134,-0.753538946,82.60086511,0.907701814,46.07403138,0.72972973,27,0.259259259,14,0.740740741,40,0.27027027,10,0.658536585,0.72972973,0.692307692,0.464465201,0.797797798,0.614665271,0.714285714,0.122354497,0.877645503,0.285714286,NaN,0.714285714,NaN,NaN,0.852308126,0.646150677,NaN,0.714285714,0.001,0.002,0,0,0,0,49495,124360,21994,80.21978022,17.3992674,?,,,
preprocess_remove,4,4,weka.classifiers.bayes.NaiveBayes,'',6.00E+18,2.02E+07,817,91,63,28,0,69.23076923,30.76923077,0,0.557869165,0.061411319,0.209079624,53.94513806,87.72192783,182.1350192,160.4489375,21.68608173,2.001483727,1.763175137,0.23830859,81.35149095,0.893972428,44.6654857,0.621621622,23,0.185185185,10,0.814814815,44,0.378378378,14,0.696969697,0.621621622,0.657142857,0.445910579,0.832832833,0.686638143,0.692307692,0.091778592,0.908221408,0.307692308,NaN,0.692307692,NaN,NaN,0.877449077,0.709543463,NaN,0.692307692,0.001,0.003,0,0,0,0,49495,124360,21994,85.71428571,18.31501832,?,,,
